500
s130 t500
t570 t571
s385 t571
s162 t571
s139 t571
s366 t571
t571 t482
t571 t572
s244 t572
t572 t176
t572 t573
s66 t573
t573 t266
t573 t16
t573 t574
s442 t574
s192 t574
t574 t319
t574 t575
s461 t575
t575 t380
t575 t576
s370 t576
s301 t576
s205 t576
t576 t287
t576 t577
s133 t577
t577 t324
t577 t578
s435 t578
s246 t578
t578 t84
t578 t111
t578 t579
s482 t579
t579 t42
t579 t66
t579 t107
t579 t580
s483 t580
t580 t464
t580 t336
t580 t117
t580 t581
s480 t581
t581 t217
t581 t582
s186 t582
t582 t294
t582 t583
s218 t583
s32 t583
t583 t431
t583 t584
s269 t584
t584 t140
t584 t585
s499 t585
s308 t585
t585 t246
t585 t586
s273 t586
s177 t586
s405 t586
t586 t371
t586 t587
s45 t587
s50 t587
t587 t65
t587 t588
s459 t588
s155 t588
t588 t143
t588 t589
s452 t589
s352 t589
s159 t589
t589 t427
t589 t590
s232 t590
s61 t590
s488 t590
s367 t590
t590 t470
t590 t591
s489 t591
t591 t106
t591 t592
s416 t592
s6 t592
s12 t592
t592 t146
t592 t593
s137 t593
s361 t593
t593 t288
t593 t594
s333 t594
t594 t291
t594 t367
t594 t201
t594 t595
s400 t595
s423 t595
t595 t234
t595 t596
s164 t596
s314 t596
t596 t12
t596 t171
t596 t597
s150 t597
s347 t597
t597 t333
t597 t137
t597 t598
s154 t598
t598 t362
t598 t599
s23 t599
t599 t429
t599 t302
t599 t600
s368 t600
t600 t479
t600 t601
s303 t601
t601 t94
t601 t602
s38 t602
t602 t325
t602 t603
s190 t603
t603 t207
t603 t496
t603 t604
s138 t604
t604 t255
t604 t605
s355 t605
s374 t605
t605 t449
t605 t606
s392 t606
t606 t109
t606 t412
t606 t607
s121 t607
s62 t607
t607 t407
t607 t306
t607 t608
s357 t608
t608 t492
t608 t73
t608 t100
t608 t69
t608 t88
t608 t609
s321 t609
t609 t209
t609 t610
s33 t610
t610 t224
t610 t611
s275 t611
s199 t611
t611 t122
t611 t612
s382 t612
s225 t612
t612 t135
t612 t399
t612 t613
s85 t613
t613 t10
t613 t48
t613 t614
s309 t614
s202 t614
s323 t614
t614 t63
t614 t236
t614 t422
t614 t480
t614 t615
s362 t615
t615 t82
t615 t616
s284 t616
t616 t361
t616 t390
t616 t487
t616 t233
t616 t231
t616 t370
t616 t617
s330 t617
t617 t301
t617 t618
s48 t618
t618 t24
t618 t619
s445 t619
t619 t41
t619 t620
s492 t620
t620 t158
t620 t621
s286 t621
s191 t621
t621 t11
t621 t622
s238 t622
s208 t622
t622 t54
t622 t142
t622 t623
s384 t623
t623 t168
t623 t125
t623 t416
t623 t172
t623 t624
s56 t624
s78 t624
t624 t249
t624 t625
s335 t625
t625 t409
t625 t626
s477 t626
s317 t626
s101 t626
t626 t39
t626 t627
s29 t627
s53 t627
t627 t379
t627 t18
t627 t628
s302 t628
s214 t628
t628 t298
t628 t629
s268 t629
t629 t443
t629 t630
s476 t630
t630 t239
t630 t631
s252 t631
s331 t631
s433 t631
t631 t476
t631 t632
s498 t632
s141 t632
s267 t632
t632 t154
t632 t633
s354 t633
t633 t316
t633 t385
t633 t232
t633 t375
t633 t392
t633 t350
t633 t634
s292 t634
s183 t634
t634 t59
t634 t635
s166 t635
t635 t452
t635 t636
s46 t636
t636 t83
t636 t637
s341 t637
s217 t637
t637 t260
t637 t638
s4 t638
t638 t286
t638 t639
s319 t639
s27 t639
t639 t430
t639 t640
s239 t640
s58 t640
t640 t241
t640 t641
s399 t641
s104 t641
s364 t641
t641 t347
t641 t642
s369 t642
t642 t97
t642 t643
s454 t643
s457 t643
t643 t425
t643 t644
s337 t644
s444 t644
s320 t644
t644 t463
t644 t645
s76 t645
s172 t645
s127 t645
s226 t645
t645 t1
t645 t646
s144 t646
s395 t646
t646 t96
t646 t278
t646 t50
t646 t471
t646 t163
t646 t647
s79 t647
t647 t435
t647 t183
t647 t648
s422 t648
t648 t131
t648 t276
t648 t92
t648 t230
t648 t649
s455 t649
t649 t148
t649 t650
s100 t650
t650 t462
t650 t651
s394 t651
t651 t438
t651 t652
s291 t652
t652 t199
t652 t653
s375 t653
t653 t322
t653 t654
s197 t654
s432 t654
s241 t654
t654 t314
t654 t358
t654 t655
s114 t655
t655 t486
t655 t72
t655 t656
s195 t656
t656 t223
t656 t657
s479 t657
t657 t386
t657 t658
s2 t658
t658 t330
t658 t659
s99 t659
t659 t190
t659 t660
s74 t660
s406 t660
t660 t343
t660 t661
s15 t661
t661 t374
t661 t662
s265 t662
t662 t173
t662 t663
s475 t663
s44 t663
t663 t89
t663 t664
s179 t664
t664 t295
t664 t665
s326 t665
t665 t76
t665 t666
s182 t666
t666 t264
t666 t667
s40 t667
t667 t305
t667 t668
s251 t668
t668 t198
t668 t669
s42 t669
s287 t669
t669 t297
t669 t670
s376 t670
t670 t418
t670 t671
s460 t671
t671 t313
t671 t132
t671 t182
t671 t672
s408 t672
t672 t240
t672 t673
s297 t673
t673 t451
t673 t22
t673 t23
t673 t101
t673 t674
s404 t674
s456 t674
t674 t108
t674 t49
t674 t675
s173 t675
t675 t2
t675 t157
t675 t676
s380 t676
t676 t356
t676 t677
s132 t677
t677 t30
t677 t678
s260 t678
s495 t678
t678 t400
t678 t31
t678 t679
s348 t679
t679 t156
t679 t208
t679 t680
s437 t680
t680 t250
t680 t34
t680 t219
t680 t228
t680 t185
t680 t196
t680 t681
s200 t681
t681 t453
t681 t682
s411 t682
t682 t332
t682 t683
s471 t683
t683 t436
t683 t460
t683 t47
t683 t684
s486 t684
s125 t684
t684 t271
t684 t685
s140 t685
s236 t685
s436 t685
t685 t312
t685 t686
s39 t686
t686 t420
t686 t687
s180 t687
t687 t218
t687 t688
s228 t688
s120 t688
t688 t215
t688 t689
s142 t689
t689 t202
t689 t459
t689 t690
s17 t690
t690 t252
t690 t691
s487 t691
t691 t130
t691 t692
s135 t692
t692 t227
t692 t693
s69 t693
s52 t693
t693 t53
t693 t694
s381 t694
t694 t469
t694 t263
t694 t695
s201 t695
t695 t279
t695 t696
s175 t696
s207 t696
t696 t205
t696 t415
t696 t697
s474 t697
s194 t697
s343 t697
t697 t129
t697 t195
t697 t698
s148 t698
t698 t226
t698 t699
s441 t699
t699 t337
t699 t700
s339 t700
t700 t177
t700 t701
s108 t701
t701 t105
t701 t181
t701 t702
s247 t702
s270 t702
t702 t293
t702 t703
s469 t703
t703 t248
t703 t704
s60 t704
t704 t275
t704 t705
s310 t705
t705 t80
t705 t321
t705 t456
t705 t104
t705 t384
t705 t706
s249 t706
t706 t180
t706 t707
s266 t707
t707 t237
t707 t708
s431 t708
s25 t708
t708 t466
t708 t709
s485 t709
t709 t116
t709 t710
s417 t710
s187 t710
s428 t710
s113 t710
s21 t710
t710 t331
t710 t711
s71 t711
s351 t711
t711 t138
t711 t270
t711 t86
t711 t712
s342 t712
t712 t19
t712 t713
s9 t713
t713 t447
t713 t289
t713 t36
t713 t714
s221 t714
s49 t714
s54 t714
t714 t335
t714 t715
s393 t715
s206 t715
t715 t15
t715 t716
s402 t716
t716 t311
t716 t717
s462 t717
s169 t717
t717 t3
t717 t718
s51 t718
t718 t7
t718 t719
s231 t719
t719 t35
t719 t720
s464 t720
s64 t720
s473 t720
t720 t320
t720 t721
s115 t721
t721 t75
t721 t441
t721 t722
s96 t722
t722 t395
t722 t723
s280 t723
t723 t485
t723 t98
t723 t128
t723 t474
t723 t724
s299 t724
t724 t220
t724 t382
t724 t432
t724 t725
s283 t725
t725 t455
t725 t726
s57 t726
s387 t726
t726 t29
t726 t727
s14 t727
s334 t727
s24 t727
t727 t290
t727 t292
t727 t349
t727 t194
t727 t728
s294 t728
t728 t387
t728 t729
s245 t729
t729 t465
t729 t730
s254 t730
s329 t730
t730 t439
t730 t133
t730 t339
t730 t731
s279 t731
s210 t731
t731 t414
t731 t732
s453 t732
s176 t732
t732 t256
t732 t733
s37 t733
t733 t359
t733 t14
t733 t734
s222 t734
t734 t102
t734 t151
t734 t258
t734 t735
s92 t735
t735 t282
t735 t37
t735 t736
s28 t736
s255 t736
t736 t484
t736 t317
t736 t342
t736 t389
t736 t491
t736 t351
t736 t737
s451 t737
t737 t120
t737 t212
t737 t328
t737 t738
s98 t738
t738 t396
t738 t739
s0 t739
t739 t299
t739 t338
t739 t740
s418 t740
t740 t354
t740 t741
s300 t741
s496 t741
s87 t741
t741 t242
t741 t442
t741 t742
s83 t742
t742 t189
t742 t353
t742 t437
t742 t175
t742 t27
t742 t307
t742 t743
s295 t743
s55 t743
s116 t743
t743 t404
t743 t744
s8 t744
s77 t744
t744 t344
t744 t123
t744 t477
t744 t206
t744 t222
t744 t254
t744 t5
t744 t214
t744 t745
s240 t745
t745 t366
t745 t145
t745 t408
t745 t746
s282 t746
t746 t115
t746 t355
t746 t747
s189 t747
t747 t187
t747 t426
t747 t210
t747 t372
t747 t388
t747 t748
s111 t748
t748 t318
t748 t77
t748 t204
t748 t203
t748 t402
t748 t46
t748 t457
t748 t749
s126 t749
s117 t749
t749 t6
t749 t750
s103 t750
s209 t750
t750 t334
t750 t428
t750 t70
t750 t751
s290 t751
t751 t197
t751 t752
s491 t752
s440 t752
t752 t280
t752 t753
s110 t753
t753 t170
t753 t754
s274 t754
s288 t754
t754 t191
t754 t323
t754 t755
s446 t755
t755 t403
t755 t756
s10 t756
t756 t43
t756 t757
s410 t757
t757 t160
t757 t758
s30 t758
s324 t758
t758 t448
t758 t0
t758 t126
t758 t759
s16 t759
s281 t759
t759 t153
t759 t760
s188 t760
t760 t167
t760 t761
s13 t761
s31 t761
t761 t326
t761 t762
s73 t762
s43 t762
t762 t481
t762 t763
s160 t763
t763 t4
t763 t764
s230 t764
s447 t764
s467 t764
s211 t764
t764 t56
t764 t765
s234 t765
s481 t765
t765 t445
t765 t60
t765 t221
t765 t766
s425 t766
s212 t766
t766 t21
t766 t93
t766 t144
t766 t767
s349 t767
s256 t767
s390 t767
s365 t767
t767 t360
t767 t768
s262 t768
t768 t8
t768 t769
s235 t769
s94 t769
s421 t769
t769 t352
t769 t424
t769 t251
t769 t770
s312 t770
s258 t770
t770 t478
t770 t771
s289 t771
t771 t99
t771 t192
t771 t345
t771 t772
s388 t772
s152 t772
t772 t365
t772 t773
s157 t773
t773 t381
t773 t774
s165 t774
s389 t774
s449 t774
t774 t488
t774 t775
s356 t775
t775 t121
t775 t776
s70 t776
s278 t776
s248 t776
s383 t776
t776 t68
t776 t777
s298 t777
s420 t777
s233 t777
s34 t777
s470 t777
t777 t490
t777 t778
s91 t778
s227 t778
s472 t778
s185 t778
s272 t778
s68 t778
s174 t778
s153 t778
s41 t778
s415 t778
s119 t778
s307 t778
s315 t778
s170 t778
t778 t274
s130 t446
s130 t161
s130 t368
s130 t124
s130 t308
s130 t315
s130 t244
s130 t373
s130 t489
s130 t475
s130 t193
s130 t397
s130 t243
s130 t284
s130 t421
s181 t9
s181 t494
s181 t155
s181 t272
s181 t446
s181 t169
s181 t368
s181 t124
s181 t315
s181 t81
s181 t383
s181 t147
s181 t244
s181 t304
s181 t165
s181 t475
s181 t364
s181 t397
s181 t284
s181 t421
s181 t13
s181 t225
s181 t277
s396 t257
s396 t398
s396 t150
s396 t494
s396 t341
s396 t95
s396 t159
s396 t272
s396 t340
s396 t169
s396 t483
s396 t296
s396 t74
s396 t315
s396 t81
s396 t119
s396 t383
s396 t147
s396 t244
s396 t304
s396 t373
s396 t489
s396 t165
s396 t475
s396 t193
s396 t364
s396 t397
s396 t243
s396 t284
s396 t421
s396 t13
s396 t277
s131 t155
s131 t114
s131 t493
s131 t483
s131 t296
s131 t124
s131 t308
s131 t81
s131 t119
s131 t383
s131 t147
s131 t304
s131 t373
s131 t364
s131 t397
s131 t284
s131 t421
s131 t13
s131 t277
s243 t64
s243 t179
s243 t341
s243 t95
s243 t114
s243 t483
s243 t296
s243 t74
s243 t124
s243 t308
s243 t315
s243 t119
s243 t383
s243 t147
s243 t304
s243 t489
s243 t165
s243 t475
s243 t397
s243 t243
s243 t284
s243 t421
s243 t277
s243 t55
s448 t340
s448 t446
s448 t161
s448 t493
s448 t483
s448 t296
s448 t74
s448 t124
s448 t308
s448 t81
s448 t383
s448 t147
s448 t244
s448 t304
s448 t373
s448 t489
s448 t165
s448 t193
s448 t364
s448 t397
s448 t421
s448 t13
s448 t225
s448 t277
s448 t55
s448 t87
s215 t9
s215 t150
s215 t341
s215 t114
s215 t272
s215 t340
s215 t493
s215 t483
s215 t74
s215 t308
s215 t81
s215 t119
s215 t383
s215 t147
s215 t244
s215 t373
s215 t489
s215 t165
s215 t475
s215 t193
s215 t364
s215 t397
s215 t243
s215 t284
s215 t421
s215 t13
s215 t225
s215 t277
s215 t55
s215 t87
s215 t267
s271 t114
s271 t340
s271 t161
s271 t296
s271 t74
s271 t308
s271 t315
s271 t81
s271 t119
s271 t383
s271 t304
s271 t165
s271 t475
s271 t193
s271 t397
s271 t243
s271 t421
s271 t13
s271 t277
s271 t55
s271 t267
s313 t51
s313 t95
s313 t159
s313 t446
s313 t32
s313 t169
s313 t368
s313 t124
s313 t315
s313 t81
s313 t119
s313 t383
s313 t244
s313 t304
s313 t373
s313 t489
s313 t165
s313 t475
s313 t193
s313 t364
s313 t243
s313 t284
s313 t421
s313 t13
s313 t225
s313 t277
s313 t55
s313 t87
s313 t267
s313 t450
s313 t273
s313 t26
s193 t159
s193 t495
s193 t32
s193 t368
s193 t124
s193 t81
s193 t373
s193 t475
s193 t193
s193 t364
s193 t397
s193 t243
s193 t284
s193 t421
s193 t225
s193 t277
s193 t55
s193 t87
s193 t450
s193 t273
s193 t26
s403 t159
s403 t446
s403 t495
s403 t169
s403 t368
s403 t74
s403 t81
s403 t119
s403 t244
s403 t373
s403 t489
s403 t165
s403 t475
s403 t193
s403 t364
s403 t397
s403 t284
s403 t421
s403 t13
s403 t225
s403 t55
s403 t87
s403 t267
s403 t273
s403 t26
s403 t110
s263 t262
s263 t51
s263 t272
s263 t32
s263 t161
s263 t169
s263 t493
s263 t296
s263 t74
s263 t315
s263 t119
s263 t383
s263 t147
s263 t244
s263 t304
s263 t373
s263 t489
s263 t165
s263 t475
s263 t364
s263 t243
s263 t284
s263 t225
s263 t277
s263 t55
s263 t87
s263 t267
s263 t450
s263 t273
s263 t26
s263 t110
s263 t149
s80 t32
s80 t493
s80 t147
s80 t244
s80 t373
s80 t193
s80 t364
s80 t243
s80 t421
s80 t225
s80 t277
s80 t55
s80 t87
s80 t267
s80 t450
s80 t110
s80 t149
s409 t495
s409 t368
s409 t74
s409 t119
s409 t489
s409 t165
s409 t193
s409 t243
s409 t421
s409 t13
s409 t225
s409 t277
s409 t87
s409 t450
s409 t17
s424 t179
s424 t155
s424 t495
s424 t308
s424 t315
s424 t119
s424 t383
s424 t147
s424 t244
s424 t304
s424 t489
s424 t165
s424 t193
s424 t364
s424 t243
s424 t284
s424 t421
s424 t13
s424 t225
s424 t277
s424 t55
s424 t267
s424 t450
s424 t26
s424 t110
s424 t149
s242 t161
s242 t493
s242 t483
s242 t81
s242 t304
s242 t373
s242 t165
s242 t475
s242 t364
s242 t243
s242 t421
s242 t225
s242 t87
s242 t267
s242 t450
s242 t149
s242 t17
s242 t300
s196 t296
s196 t147
s196 t244
s196 t304
s196 t165
s196 t193
s196 t364
s196 t243
s196 t13
s196 t225
s196 t55
s196 t450
s196 t273
s196 t17
s196 t300
s439 t368
s439 t296
s439 t244
s439 t193
s439 t284
s439 t13
s439 t87
s439 t450
s439 t273
s439 t26
s439 t110
s439 t17
s129 t308
s129 t81
s129 t147
s129 t244
s129 t304
s129 t243
s129 t13
s129 t277
s129 t267
s129 t450
s129 t26
s129 t110
s129 t149
s129 t17
s129 t300
s129 t174
s129 t139
s84 t32
s84 t493
s84 t124
s84 t81
s84 t489
s84 t475
s84 t364
s84 t397
s84 t284
s84 t13
s84 t277
s84 t267
s84 t450
s84 t273
s84 t26
s84 t110
s84 t17
s84 t300
s84 t174
s84 t139
s350 t32
s350 t368
s350 t483
s350 t124
s350 t315
s350 t81
s350 t147
s350 t244
s350 t304
s350 t489
s350 t475
s350 t193
s350 t364
s350 t397
s350 t243
s350 t284
s350 t13
s350 t277
s350 t55
s350 t87
s350 t267
s350 t450
s350 t273
s350 t149
s350 t300
s350 t174
s350 t139
s151 t95
s151 t340
s151 t446
s151 t495
s151 t169
s151 t119
s151 t383
s151 t244
s151 t304
s151 t373
s151 t165
s151 t475
s151 t193
s151 t364
s151 t397
s151 t243
s151 t284
s151 t421
s151 t13
s151 t55
s151 t87
s151 t267
s151 t273
s151 t110
s151 t149
s151 t17
s151 t300
s151 t139
s151 t247
s450 t32
s450 t308
s450 t119
s450 t304
s450 t165
s450 t475
s450 t193
s450 t364
s450 t397
s450 t225
s450 t277
s450 t55
s450 t87
s450 t267
s450 t450
s450 t26
s450 t110
s450 t17
s450 t300
s450 t174
s450 t139
s450 t247
s450 t285
s156 t124
s156 t489
s156 t243
s156 t284
s156 t225
s156 t55
s156 t87
s156 t450
s156 t273
s156 t26
s156 t110
s156 t149
s156 t174
s156 t139
s156 t247
s156 t285
s377 t340
s377 t74
s377 t315
s377 t81
s377 t383
s377 t147
s377 t373
s377 t165
s377 t475
s377 t193
s377 t364
s377 t397
s377 t284
s377 t421
s377 t13
s377 t225
s377 t277
s377 t55
s377 t87
s377 t273
s377 t26
s377 t110
s377 t149
s377 t17
s377 t300
s377 t174
s377 t139
s377 t247
s377 t285
s377 t303
s3 t495
s3 t169
s3 t368
s3 t308
s3 t81
s3 t383
s3 t304
s3 t364
s3 t243
s3 t284
s3 t421
s3 t13
s3 t225
s3 t277
s3 t55
s3 t273
s3 t26
s3 t149
s3 t17
s3 t174
s3 t139
s3 t247
s3 t285
s3 t303
s322 t161
s322 t483
s322 t296
s322 t74
s322 t308
s322 t244
s322 t489
s322 t475
s322 t364
s322 t397
s322 t284
s322 t13
s322 t225
s322 t277
s322 t55
s322 t267
s322 t450
s322 t26
s322 t110
s322 t149
s322 t300
s322 t174
s322 t139
s322 t247
s322 t285
s123 t161
s123 t74
s123 t147
s123 t373
s123 t489
s123 t284
s123 t421
s123 t13
s123 t225
s123 t87
s123 t450
s123 t110
s123 t247
s123 t285
s123 t38
s229 t493
s229 t119
s229 t383
s229 t373
s229 t165
s229 t397
s229 t284
s229 t225
s229 t55
s229 t267
s229 t450
s229 t273
s229 t26
s229 t110
s229 t17
s229 t300
s229 t139
s229 t247
s229 t285
s136 t169
s136 t383
s136 t373
s136 t165
s136 t193
s136 t13
s136 t225
s136 t55
s136 t87
s136 t267
s136 t273
s136 t110
s136 t17
s136 t300
s136 t247
s136 t285
s136 t303
s136 t38
s136 t134
s458 t296
s458 t119
s458 t373
s458 t165
s458 t193
s458 t397
s458 t421
s458 t13
s458 t149
s458 t17
s458 t300
s458 t174
s458 t247
s458 t285
s458 t303
s458 t38
s458 t134
s458 t411
s220 t161
s220 t308
s220 t119
s220 t244
s220 t373
s220 t364
s220 t397
s220 t284
s220 t421
s220 t87
s220 t26
s220 t110
s220 t300
s220 t174
s220 t247
s220 t285
s220 t303
s220 t38
s220 t134
s223 t483
s223 t308
s223 t383
s223 t244
s223 t489
s223 t165
s223 t475
s223 t243
s223 t55
s223 t87
s223 t267
s223 t26
s223 t110
s223 t17
s223 t174
s223 t139
s223 t247
s223 t285
s223 t303
s223 t38
s223 t134
s223 t411
s223 t20
s95 t304
s95 t450
s95 t110
s95 t149
s95 t17
s95 t139
s95 t285
s95 t38
s95 t20
s429 t147
s429 t244
s429 t304
s429 t489
s429 t243
s429 t225
s429 t55
s429 t87
s429 t267
s429 t450
s429 t273
s429 t110
s429 t17
s429 t300
s429 t247
s429 t285
s429 t303
s429 t134
s429 t411
s429 t20
s429 t58
s497 t119
s497 t373
s497 t421
s497 t273
s497 t26
s497 t17
s497 t300
s497 t174
s497 t139
s497 t285
s497 t303
s497 t134
s497 t411
s497 t20
s378 t147
s378 t304
s378 t165
s378 t475
s378 t55
s378 t87
s378 t450
s378 t149
s378 t300
s378 t174
s378 t139
s378 t285
s378 t38
s378 t134
s378 t411
s378 t20
s378 t58
s378 t348
s36 t315
s36 t147
s36 t193
s36 t284
s36 t277
s36 t55
s36 t87
s36 t267
s36 t273
s36 t26
s36 t149
s36 t300
s36 t174
s36 t247
s36 t285
s36 t303
s36 t20
s36 t58
s36 t348
s168 t304
s168 t475
s168 t397
s168 t243
s168 t13
s168 t225
s168 t87
s168 t450
s168 t273
s168 t110
s168 t149
s168 t17
s168 t174
s168 t247
s168 t285
s168 t303
s168 t38
s168 t134
s168 t411
s168 t20
s168 t58
s163 t495
s163 t32
s163 t124
s163 t315
s163 t383
s163 t147
s163 t373
s163 t489
s163 t193
s163 t397
s163 t243
s163 t13
s163 t273
s163 t26
s163 t110
s163 t149
s163 t17
s163 t174
s163 t247
s163 t285
s163 t303
s163 t38
s163 t20
s163 t348
s163 t417
s219 t315
s219 t489
s219 t475
s219 t193
s219 t421
s219 t13
s219 t225
s219 t26
s219 t149
s219 t300
s219 t139
s219 t247
s219 t285
s219 t134
s219 t411
s219 t20
s219 t58
s97 t119
s97 t244
s97 t421
s97 t277
s97 t267
s97 t450
s97 t273
s97 t149
s97 t174
s97 t247
s97 t285
s97 t303
s97 t38
s97 t411
s97 t20
s97 t58
s97 t348
s97 t417
s97 t363
s306 t315
s306 t225
s306 t277
s306 t55
s306 t110
s306 t149
s306 t17
s306 t247
s306 t285
s306 t303
s306 t134
s306 t411
s306 t58
s306 t348
s306 t417
s259 t489
s259 t243
s259 t284
s259 t421
s259 t267
s259 t450
s259 t110
s259 t149
s259 t300
s259 t139
s259 t285
s259 t303
s259 t38
s259 t134
s259 t411
s259 t20
s259 t58
s259 t417
s259 t363
s259 t45
s325 t308
s325 t364
s325 t277
s325 t273
s325 t26
s325 t110
s325 t149
s325 t17
s325 t303
s325 t38
s325 t411
s325 t20
s325 t58
s325 t417
s325 t363
s325 t440
s325 t25
s359 t17
s359 t139
s359 t247
s359 t285
s359 t303
s359 t134
s359 t20
s359 t348
s359 t417
s359 t363
s359 t45
s359 t440
s359 t229
s359 t265
s413 t225
s413 t277
s413 t55
s413 t267
s413 t17
s413 t300
s413 t174
s413 t38
s413 t20
s413 t417
s413 t45
s413 t440
s413 t229
s413 t265
s327 t267
s327 t273
s327 t300
s327 t174
s327 t139
s327 t285
s327 t303
s327 t38
s327 t134
s327 t58
s327 t348
s327 t417
s327 t440
s327 t229
s327 t265
s19 t397
s19 t303
s19 t38
s19 t134
s19 t411
s19 t20
s19 t348
s19 t417
s19 t363
s19 t45
s19 t440
s19 t265
s494 t247
s494 t411
s494 t20
s494 t45
s494 t25
s494 t265
s494 t91
s494 t309
s65 t247
s65 t134
s65 t58
s65 t348
s65 t417
s65 t363
s65 t440
s65 t229
s65 t265
s65 t461
s65 t309
s82 t273
s82 t26
s82 t110
s82 t300
s82 t247
s82 t38
s82 t134
s82 t411
s82 t20
s82 t348
s82 t417
s82 t363
s82 t45
s82 t440
s82 t25
s82 t229
s82 t265
s82 t461
s82 t91
s82 t309
s82 t377
s134 t243
s134 t13
s134 t267
s134 t139
s134 t303
s134 t38
s134 t58
s134 t348
s134 t363
s134 t229
s134 t91
s134 t309
s373 t149
s373 t38
s373 t411
s373 t20
s373 t348
s373 t417
s373 t363
s373 t45
s373 t440
s373 t461
s373 t91
s373 t136
s107 t247
s107 t38
s107 t20
s107 t348
s107 t45
s107 t440
s107 t25
s107 t309
s107 t377
s107 t136
s465 t26
s465 t17
s465 t300
s465 t174
s465 t247
s465 t58
s465 t348
s465 t417
s465 t363
s465 t45
s465 t440
s465 t229
s465 t265
s465 t461
s465 t377
s465 t136
s26 t17
s26 t174
s26 t139
s26 t303
s26 t38
s26 t134
s26 t417
s26 t440
s26 t229
s26 t265
s26 t461
s26 t377
s26 t136
s26 t216
s26 t103
s401 t139
s401 t285
s401 t38
s401 t134
s401 t58
s401 t363
s401 t25
s401 t229
s401 t265
s401 t461
s401 t91
s401 t377
s401 t136
s401 t216
s401 t103
s401 t269
s293 t303
s293 t25
s293 t91
s293 t309
s293 t136
s293 t216
s293 t103
s293 t269
s371 t300
s371 t174
s371 t303
s371 t134
s371 t417
s371 t45
s371 t25
s371 t91
s371 t309
s371 t136
s371 t216
s371 t103
s149 t397
s149 t26
s149 t149
s149 t17
s149 t174
s149 t139
s149 t38
s149 t20
s149 t58
s149 t348
