500
s154 t500
t566 t14
t566 t266
t566 t567
s405 t567
s65 t567
t567 t444
t567 t568
s55 t568
t568 t4
t568 t569
s272 t569
t569 t110
t569 t570
s301 t570
t570 t159
t570 t571
s226 t571
t571 t196
t571 t572
s208 t572
s26 t572
t572 t282
t572 t573
s149 t573
s293 t573
t573 t483
t573 t131
t573 t574
s13 t574
s237 t574
t574 t244
t574 t289
t574 t129
t574 t575
s432 t575
t575 t136
t575 t576
s122 t576
t576 t75
t576 t577
s348 t577
s263 t577
t577 t386
t577 t341
t577 t301
t577 t578
s5 t578
s257 t578
t578 t317
t578 t495
t578 t579
s32 t579
t579 t306
t579 t580
s342 t580
s16 t580
t580 t124
t580 t581
s396 t581
t581 t147
t581 t582
s259 t582
t582 t204
t582 t471
t582 t119
t582 t194
t582 t583
s80 t583
t583 t431
t583 t17
t583 t258
t583 t584
s196 t584
s476 t584
t584 t102
t584 t447
t584 t585
s427 t585
t585 t64
t585 t586
s386 t586
t586 t46
t586 t587
s443 t587
t587 t135
t587 t588
s64 t588
t588 t339
t588 t189
t588 t426
t588 t71
t588 t589
s441 t589
t589 t88
t589 t590
s31 t590
s264 t590
t590 t251
t590 t591
s402 t591
t591 t449
t591 t592
s399 t592
s27 t592
s190 t592
t592 t22
t592 t593
s340 t593
t593 t344
t593 t594
s334 t594
t594 t149
t594 t286
t594 t595
s223 t595
t595 t163
t595 t596
s124 t596
t596 t62
t596 t460
t596 t231
t596 t597
s9 t597
t597 t405
t597 t450
t597 t598
s101 t598
s424 t598
s450 t598
s201 t598
s123 t598
t598 t151
t598 t599
s490 t599
s401 t599
t599 t89
t599 t436
t599 t600
s315 t600
s373 t600
s448 t600
t600 t182
t600 t601
s473 t601
t601 t125
t601 t602
s125 t602
s420 t602
s270 t602
s344 t602
t602 t133
t602 t603
s45 t603
s337 t603
t603 t448
t603 t604
s326 t604
s57 t604
s214 t604
s127 t604
s48 t604
t604 t83
t604 t605
s148 t605
s116 t605
t605 t8
t605 t606
s30 t606
s87 t606
t606 t39
t606 t607
s250 t607
t607 t112
t607 t608
s379 t608
s105 t608
t608 t16
t608 t609
s462 t609
s37 t609
t609 t304
t609 t610
s126 t610
t610 t179
t610 t611
s454 t611
t611 t113
t611 t612
s79 t612
s349 t612
t612 t121
t612 t613
s155 t613
t613 t383
t613 t614
s114 t614
t614 t58
t614 t615
s93 t615
t615 t225
t615 t616
s385 t616
t616 t270
t616 t617
s17 t617
t617 t345
t617 t618
s187 t618
s429 t618
t618 t93
t618 t619
s303 t619
t619 t338
t619 t277
t619 t620
s215 t620
t620 t111
t620 t202
t620 t328
t620 t461
t620 t621
s133 t621
t621 t61
t621 t473
t621 t330
t621 t622
s85 t622
s192 t622
t622 t374
t622 t128
t622 t623
s18 t623
t623 t2
t623 t624
s491 t624
s242 t624
t624 t440
t624 t625
s387 t625
s288 t625
t625 t488
t625 t348
t625 t309
t625 t144
t625 t12
t625 t626
s413 t626
t626 t24
t626 t90
t626 t627
s217 t627
s261 t627
t627 t364
t627 t628
s380 t628
t628 t333
t628 t629
s0 t629
s202 t629
t629 t70
t629 t630
s216 t630
t630 t190
t630 t631
s260 t631
t631 t92
t631 t632
s346 t632
t632 t100
t632 t633
s42 t633
s4 t633
s224 t633
t633 t126
t633 t57
t633 t634
s378 t634
s204 t634
t634 t248
t634 t635
s417 t635
s345 t635
s436 t635
s275 t635
t635 t208
t635 t636
s327 t636
t636 t464
t636 t637
s81 t637
t637 t408
t637 t181
t637 t638
s62 t638
t638 t272
t638 t639
s135 t639
s47 t639
t639 t101
t639 t640
s36 t640
t640 t283
t640 t166
t640 t241
t640 t641
s320 t641
t641 t417
t641 t642
s188 t642
t642 t107
t642 t31
t642 t643
s463 t643
s361 t643
t643 t362
t643 t644
s474 t644
s197 t644
t644 t420
t644 t445
t644 t645
s256 t645
t645 t44
t645 t114
t645 t646
s142 t646
t646 t318
t646 t647
s485 t647
t647 t397
t647 t407
t647 t648
s435 t648
s140 t648
t648 t422
t648 t118
t648 t649
s423 t649
t649 t284
t649 t650
s76 t650
t650 t69
t650 t651
s277 t651
t651 t232
t651 t414
t651 t652
s322 t652
t652 t403
t652 t276
t652 t653
s129 t653
s40 t653
t653 t451
t653 t654
s477 t654
s374 t654
t654 t482
t654 t201
t654 t655
s439 t655
t655 t496
t655 t5
t655 t656
s92 t656
s255 t656
t656 t314
t656 t465
t656 t185
t656 t402
t656 t657
s371 t657
t657 t441
t657 t658
s341 t658
t658 t387
t658 t13
t658 t659
s106 t659
t659 t45
t659 t660
s487 t660
s419 t660
t660 t155
t660 t661
s182 t661
s364 t661
t661 t156
t661 t662
s458 t662
s479 t662
s428 t662
t662 t250
t662 t663
s24 t663
t663 t165
t663 t664
s14 t664
s265 t664
t664 t200
t664 t665
s66 t665
s152 t665
t665 t359
t665 t666
s185 t666
t666 t239
t666 t667
s273 t667
t667 t478
t667 t60
t667 t668
s39 t668
s366 t668
s271 t668
t668 t242
t668 t475
t668 t669
s392 t669
s246 t669
t669 t137
t669 t278
t669 t670
s425 t670
t670 t227
t670 t299
t670 t671
s352 t671
t671 t371
t671 t103
t671 t672
s70 t672
t672 t274
t672 t379
t672 t477
t672 t673
s109 t673
t673 t271
t673 t674
s305 t674
t674 t439
t674 t675
s20 t675
t675 t390
t675 t676
s394 t676
s8 t676
t676 t484
t676 t677
s178 t677
t677 t349
t677 t678
s339 t678
s497 t678
s49 t678
t678 t72
t678 t84
t678 t679
s200 t679
t679 t177
t679 t680
s213 t680
s33 t680
t680 t63
t680 t681
s146 t681
s292 t681
s493 t681
t681 t388
t681 t682
s186 t682
s141 t682
t682 t288
t682 t294
t682 t329
t682 t481
t682 t683
s205 t683
s313 t683
t683 t246
t683 t684
s138 t684
t684 t7
t684 t685
s317 t685
s483 t685
t685 t372
t685 t150
t685 t686
s298 t686
t686 t428
t686 t476
t686 t687
s488 t687
t687 t168
t687 t313
t687 t1
t687 t47
t687 t688
s53 t688
t688 t429
t688 t170
t688 t689
s400 t689
t689 t326
t689 t490
t689 t690
s310 t690
t690 t40
t690 t691
s245 t691
s167 t691
t691 t384
t691 t470
t691 t692
s131 t692
s25 t692
t692 t342
t692 t693
s1 t693
t693 t148
t693 t694
s411 t694
t694 t91
t694 t695
s96 t695
s110 t695
t695 t123
t695 t696
s120 t696
s484 t696
s121 t696
t696 t18
t696 t273
t696 t697
s209 t697
s300 t697
t697 t411
t697 t393
t697 t307
t697 t365
t697 t698
s384 t698
t698 t35
t698 t699
s453 t699
t699 t236
t699 t700
s34 t700
t700 t0
t700 t28
t700 t458
t700 t701
s391 t701
s231 t701
t701 t462
t701 t353
t701 t226
t701 t452
t701 t469
t701 t491
t701 t702
s160 t702
s44 t702
t702 t381
t702 t703
s449 t703
t703 t154
t703 t704
s112 t704
t704 t20
t704 t73
t704 t176
t704 t255
t704 t293
t704 t376
t704 t705
s410 t705
t705 t55
t705 t389
t705 t454
t705 t706
s23 t706
s199 t706
t706 t435
t706 t707
s173 t707
t707 t442
t707 t184
t707 t291
t707 t708
s383 t708
t708 t43
t708 t709
s308 t709
s455 t709
t709 t215
t709 t710
s84 t710
t710 t209
t710 t711
s211 t711
t711 t310
t711 t497
t711 t712
s19 t712
s163 t712
t712 t180
t712 t38
t712 t280
t712 t211
t712 t713
s46 t713
t713 t290
t713 t714
s74 t714
t714 t219
t714 t715
s464 t715
t715 t430
t715 t53
t715 t343
t715 t716
s219 t716
s302 t716
t716 t67
t716 t717
s180 t717
t717 t423
t717 t56
t717 t718
s414 t718
s460 t718
s78 t718
t718 t220
t718 t719
s130 t719
s307 t719
s335 t719
t719 t285
t719 t352
t719 t720
s117 t720
t720 t99
t720 t721
s28 t721
s437 t721
s235 t721
t721 t479
t721 t722
s299 t722
t722 t86
t722 t723
s381 t723
t723 t360
t723 t724
s496 t724
s7 t724
s169 t724
t724 t188
t724 t725
s314 t725
t725 t316
t725 t726
s343 t726
t726 t300
t726 t727
s412 t727
t727 t105
t727 t296
t727 t728
s162 t728
t728 t303
t728 t443
t728 t396
t728 t729
s94 t729
t729 t337
t729 t730
s289 t730
t730 t346
t730 t731
s3 t731
s297 t731
t731 t230
t731 t732
s283 t732
s161 t732
t732 t157
t732 t733
s350 t733
t733 t332
t733 t25
t733 t734
s218 t734
t734 t94
t734 t735
s100 t735
s328 t735
s319 t735
t735 t468
t735 t736
s287 t736
t736 t145
t736 t737
s91 t737
s452 t737
t737 t392
t737 t738
s22 t738
s395 t738
s184 t738
t738 t15
t738 t323
t738 t739
s279 t739
t739 t398
t739 t740
s276 t740
s198 t740
s390 t740
t740 t195
t740 t741
s333 t741
s38 t741
t741 t253
t741 t742
s177 t742
s481 t742
t742 t487
t742 t743
s227 t743
t743 t41
t743 t744
s236 t744
t744 t382
t744 t400
t744 t745
s82 t745
s181 t745
t745 t197
t745 t433
t745 t85
t745 t292
t745 t746
s461 t746
s179 t746
s426 t746
t746 t34
t746 t747
s363 t747
s118 t747
t747 t485
t747 t748
s267 t748
t748 t373
t748 t749
s252 t749
t749 t437
t749 t206
t749 t750
s171 t750
s241 t750
t750 t213
t750 t751
s251 t751
t751 t287
t751 t752
s278 t752
t752 t457
t752 t753
s323 t753
s372 t753
t753 t142
t753 t216
t753 t117
t753 t410
t753 t754
s268 t754
s159 t754
t754 t319
t754 t755
s137 t755
s408 t755
t755 t146
t755 t756
s2 t756
s471 t756
t756 t116
t756 t757
s421 t757
s351 t757
s330 t757
s151 t757
s11 t757
t757 t340
t757 t758
s113 t758
s459 t758
t758 t459
t758 t759
s128 t759
s431 t759
s107 t759
s393 t759
s286 t759
s115 t759
t759 t404
t759 t760
s357 t760
s282 t760
s430 t760
t760 t363
t760 t761
s50 t761
s498 t761
t761 t203
t761 t762
s494 t762
s336 t762
s258 t762
t762 t30
t762 t229
t762 t763
s174 t763
t763 t9
t763 t764
s451 t764
t764 t351
t764 t765
s156 t765
t765 t240
t765 t11
t765 t766
s145 t766
t766 t356
t766 t767
s175 t767
s221 t767
s403 t767
t767 t366
t767 t768
s150 t768
s176 t768
t768 t302
t768 t769
s456 t769
s61 t769
t769 t186
t769 t108
t769 t770
s495 t770
t770 t29
t770 t771
s329 t771
s296 t771
t771 t50
t771 t772
s191 t772
s230 t772
s469 t772
s172 t772
s134 t772
t772 t399
t772 t773
s442 t773
s294 t773
s316 t773
t773 t96
t773 t774
s89 t774
s295 t774
s58 t774
s406 t774
s306 t774
s492 t774
s478 t774
s370 t774
s312 t774
s466 t774
t774 t455
s154 t224
s154 t262
s154 t394
s154 t259
s154 t49
s154 t324
s154 t325
s154 t474
s154 t164
s154 t367
s154 t358
s154 t36
s154 t221
s154 t466
s154 t32
s154 t81
s154 t187
s154 t237
s154 t97
s154 t205
s415 t178
s415 t311
s415 t395
s415 t49
s415 t265
s415 t474
s415 t480
s415 t249
s415 t162
s415 t456
s415 t36
s415 t32
s415 t187
s415 t237
s415 t298
s415 t97
s415 t297
s415 t401
s415 t492
s415 t10
s415 t369
s415 t74
s445 t311
s445 t249
s445 t367
s445 t358
s445 t36
s445 t221
s445 t466
s445 t217
s445 t492
s445 t369
s445 t409
s170 t395
s170 t210
s170 t265
s170 t480
s170 t249
s170 t367
s170 t162
s170 t358
s170 t456
s170 t36
s170 t32
s170 t81
s170 t187
s170 t237
s170 t298
s170 t97
s170 t205
s170 t217
s170 t297
s170 t401
s170 t492
s170 t10
s170 t409
s170 t68
s170 t152
s170 t281
s304 t66
s304 t210
s304 t474
s304 t164
s304 t456
s304 t36
s304 t221
s304 t466
s304 t32
s304 t237
s304 t298
s304 t97
s304 t205
s304 t297
s304 t401
s304 t492
s304 t10
s304 t369
s304 t409
s304 t74
s304 t68
s304 t152
s304 t281
s304 t432
s284 t164
s284 t162
s284 t221
s284 t466
s284 t237
s284 t298
s284 t217
s284 t297
s284 t492
s284 t10
s284 t409
s284 t74
s284 t281
s284 t432
s446 t367
s446 t456
s446 t466
s446 t32
s446 t97
s446 t205
s446 t10
s446 t369
s446 t409
s446 t74
s446 t68
s446 t281
s489 t259
s489 t210
s489 t265
s489 t164
s489 t480
s489 t162
s489 t358
s489 t36
s489 t221
s489 t466
s489 t187
s489 t205
s489 t217
s489 t297
s489 t401
s489 t10
s489 t369
s489 t409
s489 t74
s489 t68
s489 t152
s489 t432
s489 t192
s489 t434
s489 t427
s407 t324
s407 t325
s407 t265
s407 t358
s407 t36
s407 t32
s407 t298
s407 t97
s407 t401
s407 t492
s407 t369
s407 t74
s407 t68
s407 t152
s407 t281
s407 t432
s407 t192
s407 t427
s388 t480
s388 t162
s388 t456
s388 t81
s388 t187
s388 t369
s388 t68
s388 t152
s388 t281
s388 t432
s388 t192
s438 t249
s438 t367
s438 t466
s438 t187
s438 t237
s438 t205
s438 t217
s438 t409
s438 t68
s438 t192
s438 t434
s438 t361
s238 t324
s238 t325
s238 t474
s238 t249
s238 t358
s238 t456
s238 t36
s238 t221
s238 t32
s238 t298
s238 t97
s238 t205
s238 t492
s238 t10
s238 t409
s238 t74
s238 t68
s238 t152
s238 t281
s238 t432
s238 t192
s238 t427
s238 t486
s238 t361
s238 t279
s238 t243
s238 t245
s359 t164
s359 t480
s359 t162
s359 t358
s359 t36
s359 t221
s359 t466
s359 t32
s359 t81
s359 t187
s359 t237
s359 t298
s359 t97
s359 t217
s359 t297
s359 t401
s359 t10
s359 t369
s359 t409
s359 t68
s359 t152
s359 t281
s359 t432
s359 t434
s359 t427
s359 t486
s359 t361
s359 t279
s359 t243
s465 t162
s465 t97
s465 t297
s465 t401
s465 t369
s465 t74
s465 t281
s465 t432
s465 t192
s465 t486
s465 t279
s465 t243
s465 t245
s108 t49
s108 t210
s108 t81
s108 t187
s108 t217
s108 t401
s108 t369
s108 t409
s108 t74
s108 t68
s108 t152
s108 t432
s108 t192
s108 t486
s108 t361
s108 t279
s108 t243
s108 t245
s108 t252
s108 t33
s108 t52
s108 t295
s51 t466
s51 t81
s51 t187
s51 t297
s51 t401
s51 t492
s51 t369
s51 t74
s51 t152
s51 t281
s51 t192
s51 t486
s51 t361
s51 t279
s51 t243
s51 t252
s51 t33
s51 t52
s51 t295
s56 t358
s56 t221
s56 t237
s56 t492
s56 t409
s56 t68
s56 t432
s56 t427
s56 t486
s56 t361
s56 t279
s56 t243
s56 t252
s56 t33
s56 t295
s56 t438
s56 t493
s56 t134
s56 t160
s365 t237
s365 t492
s365 t369
s365 t409
s365 t432
s365 t192
s365 t434
s365 t427
s365 t486
s365 t279
s365 t243
s365 t252
s365 t438
s365 t493
s365 t160
s73 t249
s73 t32
s73 t81
s73 t187
s73 t298
s73 t97
s73 t409
s73 t74
s73 t152
s73 t432
s73 t361
s73 t245
s73 t252
s73 t33
s73 t295
s73 t438
s73 t493
s73 t134
s73 t160
s73 t263
s73 t312
s73 t315
s398 t367
s398 t456
s398 t237
s398 t97
s398 t205
s398 t401
s398 t492
s398 t10
s398 t152
s398 t281
s398 t434
s398 t427
s398 t33
s398 t52
s398 t295
s398 t493
s398 t160
s398 t263
s398 t312
s398 t315
s104 t369
s104 t74
s104 t434
s104 t427
s104 t279
s104 t245
s104 t252
s104 t52
s104 t438
s104 t134
s104 t160
s104 t263
s104 t312
s104 t315
s104 t191
s104 t385
s139 t81
s139 t298
s139 t205
s139 t217
s139 t297
s139 t68
s139 t192
s139 t434
s139 t486
s139 t279
s139 t252
s139 t438
s139 t160
s139 t263
s139 t312
s139 t191
s139 t27
s139 t463
s35 t456
s35 t81
s35 t237
s35 t298
s35 t217
s35 t297
s35 t10
s35 t369
s35 t409
s35 t68
s35 t281
s35 t192
s35 t427
s35 t243
s35 t245
s35 t252
s35 t33
s35 t438
s35 t493
s35 t134
s35 t160
s35 t263
s35 t312
s35 t315
s35 t191
s35 t385
s35 t27
s35 t463
s35 t98
s35 t415
s59 t221
s59 t32
s59 t217
s59 t10
s59 t68
s59 t281
s59 t434
s59 t486
s59 t361
s59 t279
s59 t245
s59 t252
s59 t33
s59 t438
s59 t134
s59 t160
s59 t263
s59 t315
s59 t191
s59 t385
s59 t27
s59 t463
s59 t98
s59 t415
s98 t205
s98 t10
s98 t74
s98 t152
s98 t432
s98 t192
s98 t434
s98 t361
s98 t252
s98 t52
s98 t295
s98 t493
s98 t160
s98 t263
s98 t312
s98 t315
s98 t191
s98 t27
s98 t463
s98 t98
s98 t415
s98 t139
s249 t187
s249 t298
s249 t205
s249 t74
s249 t281
s249 t486
s249 t361
s249 t245
s249 t52
s249 t493
s249 t134
s249 t263
s249 t315
s249 t191
s249 t385
s249 t27
s249 t98
s249 t139
s249 t357
s249 t354
s220 t160
s220 t312
s220 t191
s220 t98
s220 t139
s220 t357
s220 t21
s220 t19
s220 t80
s220 t167
s164 t97
s164 t205
s164 t297
s164 t74
s164 t192
s164 t434
s164 t427
s164 t486
s164 t243
s164 t252
s164 t33
s164 t52
s164 t295
s164 t438
s164 t134
s164 t160
s164 t263
s164 t312
s164 t315
s164 t191
s164 t385
s164 t463
s164 t139
s164 t357
s164 t21
s164 t375
s164 t377
s164 t80
s164 t167
s164 t269
s103 t81
s103 t401
s103 t74
s103 t68
s103 t281
s103 t434
s103 t486
s103 t33
s103 t134
s103 t160
s103 t263
s103 t312
s103 t191
s103 t27
s103 t463
s103 t415
s103 t139
s103 t357
s103 t354
s103 t21
s103 t375
s103 t19
s103 t377
s103 t446
s103 t80
s103 t167
s103 t269
s103 t472
s103 t320
s43 t409
s43 t74
s43 t68
s43 t152
s43 t432
s43 t192
s43 t361
s43 t243
s43 t245
s43 t438
s43 t493
s43 t263
s43 t312
s43 t315
s43 t385
s43 t27
s43 t463
s43 t98
s43 t415
s43 t139
s43 t357
s43 t375
s43 t19
s43 t377
s43 t446
s43 t80
s43 t167
s43 t269
s43 t472
s43 t320
s467 t217
s467 t297
s467 t369
s467 t152
s467 t434
s467 t486
s467 t279
s467 t52
s467 t295
s467 t134
s467 t263
s467 t315
s467 t191
s467 t463
s467 t98
s467 t415
s467 t357
s467 t354
s467 t21
s467 t375
s467 t377
s467 t446
s467 t167
s467 t269
s467 t472
s467 t320
s165 t10
s165 t432
s165 t361
s165 t279
s165 t252
s165 t52
s165 t438
s165 t312
s165 t385
s165 t27
s165 t463
s165 t139
s165 t357
s165 t354
s165 t21
s165 t375
s165 t19
s165 t377
s165 t446
s165 t80
s165 t269
s165 t472
s165 t320
s354 t152
s354 t281
s354 t427
s354 t252
s354 t438
s354 t493
s354 t134
s354 t160
s354 t315
s354 t385
s354 t463
s354 t415
s354 t354
s354 t21
s354 t375
s354 t377
s354 t446
s354 t80
s354 t167
s354 t269
s354 t472
s354 t320
s354 t498
s86 t152
s86 t192
s86 t427
s86 t279
s86 t243
s86 t245
s86 t33
s86 t52
s86 t295
s86 t134
s86 t160
s86 t312
s86 t191
s86 t385
s86 t27
s86 t463
s86 t139
s86 t357
s86 t354
s86 t375
s86 t19
s86 t446
s86 t80
s86 t167
s86 t269
s86 t472
s86 t320
s86 t498
s280 t68
s280 t486
s280 t279
s280 t33
s280 t52
s280 t438
s280 t134
s280 t385
s280 t27
s280 t98
s280 t354
s280 t19
s280 t377
s280 t446
s280 t80
s280 t269
s280 t472
s280 t320
s280 t498
s280 t79
s144 t434
s144 t427
s144 t361
s144 t243
s144 t33
s144 t134
s144 t263
s144 t312
s144 t315
s144 t191
s144 t27
s144 t98
s144 t139
s144 t357
s144 t21
s144 t19
s144 t446
s144 t80
s144 t167
s144 t269
s144 t472
s144 t320
s144 t498
s144 t122
s404 t52
s404 t438
s404 t315
s404 t27
s404 t139
s404 t357
s404 t375
s404 t19
s404 t377
s404 t80
s404 t269
s404 t498
s404 t79
s404 t122
s404 t335
s71 t217
s71 t432
s71 t243
s71 t245
s71 t438
s71 t134
s71 t263
s71 t315
s71 t191
s71 t385
s71 t463
s71 t415
s71 t139
s71 t357
s71 t354
s71 t21
s71 t375
s71 t446
s71 t80
s71 t167
s71 t269
s71 t472
s71 t498
s71 t79
s71 t122
s71 t222
s71 t335
s71 t115
s355 t192
s355 t427
s355 t245
s355 t33
s355 t295
s355 t438
s355 t493
s355 t134
s355 t191
s355 t385
s355 t27
s355 t463
s355 t98
s355 t415
s355 t139
s355 t357
s355 t354
s355 t21
s355 t375
s355 t80
s355 t167
s355 t269
s355 t320
s355 t498
s355 t79
s355 t122
s355 t222
s290 t68
s290 t52
s290 t295
s290 t493
s290 t263
s290 t191
s290 t385
s290 t27
s290 t139
s290 t354
s290 t21
s290 t19
s290 t377
s290 t446
s290 t80
s290 t269
s290 t320
s290 t79
s290 t335
s290 t115
s290 t95
s290 t23
s290 t467
s290 t256
s290 t368
s290 t198
s266 t243
s266 t245
s266 t160
s266 t312
s266 t385
s266 t27
s266 t98
s266 t357
s266 t21
s266 t19
s266 t377
s266 t167
s266 t472
s266 t320
s266 t498
s266 t79
s266 t122
s266 t222
s266 t335
s266 t115
s266 t158
s266 t467
s266 t368
s353 t134
s353 t139
s353 t21
s353 t375
s353 t377
s353 t80
s353 t167
s353 t269
s353 t472
s353 t498
s353 t79
s353 t222
s353 t115
s353 t158
s353 t467
s353 t256
s353 t198
s353 t238
s368 t385
s368 t27
s368 t463
s368 t98
s368 t139
s368 t354
s368 t446
s368 t167
s368 t320
s368 t79
s368 t222
s368 t335
s368 t115
s368 t95
s368 t23
s368 t158
s368 t467
s368 t256
s368 t368
s368 t198
s368 t238
s368 t378
s368 t42
s368 t120
s368 t172
s368 t228
s368 t106
s233 t295
s233 t493
s233 t134
s233 t312
s233 t315
s233 t191
s233 t98
s233 t415
s233 t354
s233 t21
s233 t19
s233 t377
s233 t167
s233 t269
s233 t472
s233 t320
s233 t498
s233 t79
s233 t122
s233 t335
s233 t115
s233 t95
s233 t23
s233 t158
s233 t467
s233 t256
s233 t198
s233 t238
s233 t378
s233 t42
s233 t120
s233 t172
s233 t228
s233 t106
s358 t160
s358 t312
s358 t357
s358 t21
s358 t446
s358 t80
s358 t498
s358 t79
s358 t122
s358 t95
s358 t368
s358 t198
s358 t238
s358 t42
s358 t120
s358 t172
s358 t106
s132 t493
s132 t385
s132 t415
s132 t139
s132 t375
s132 t446
s132 t167
s132 t269
s132 t122
s132 t335
s132 t115
s132 t23
s132 t158
s132 t256
s132 t368
s132 t378
s132 t42
s132 t120
s132 t106
s83 t263
s83 t191
s83 t415
s83 t357
s83 t354
s83 t446
s83 t167
s83 t269
s83 t498
s83 t79
s83 t122
s83 t222
s83 t95
s83 t158
s83 t467
s83 t368
s83 t198
s83 t378
s83 t120
s83 t172
s83 t228
s83 t106
s83 t234
s83 t412
s83 t321
s248 t27
s248 t19
s248 t377
s248 t446
s248 t80
s248 t269
s248 t79
s248 t115
s248 t95
s248 t158
s248 t467
s248 t256
s248 t368
s248 t198
s248 t378
s248 t42
s248 t106
s248 t234
s248 t412
s248 t321
s248 t327
s248 t26
s248 t59
s248 t425
s228 t263
s228 t98
s228 t446
s228 t472
s228 t320
s228 t498
s228 t122
s228 t95
s228 t23
s228 t256
s228 t238
s228 t42
s228 t172
s228 t228
s228 t106
s228 t234
s228 t321
s228 t26
s228 t59
s228 t425
s269 t160
s269 t315
s269 t98
s269 t415
s269 t139
s269 t375
s269 t377
s269 t80
s269 t472
s269 t498
s269 t122
s269 t222
s269 t115
s269 t23
s269 t467
s269 t256
s269 t198
s269 t238
s269 t42
s269 t120
s269 t228
s269 t234
s269 t321
s269 t327
s269 t59
s269 t425
s269 t76
s206 t263
s206 t463
s206 t354
s206 t19
s206 t377
s206 t167
s206 t498
s206 t335
s206 t115
s206 t95
s206 t158
s206 t368
s206 t198
s206 t238
s206 t42
s206 t120
s206 t172
s206 t228
s206 t106
s206 t234
s206 t412
s206 t321
s206 t327
s206 t26
s206 t425
s206 t76
s21 t295
s21 t263
s21 t312
s21 t98
s21 t375
s21 t19
s21 t80
s21 t472
s21 t320
s21 t498
s21 t122
s21 t335
s21 t95
s21 t467
s21 t368
s21 t238
s21 t378
s21 t42
s21 t120
s21 t172
s21 t228
s21 t106
s21 t234
s21 t412
s21 t321
s21 t327
s21 t26
s21 t59
