200
s114 t200
s99 t104
s99 t124
s69 t6
s69 t88
s69 t139
s69 t183
s69 t83
s69 t53
s69 t78
s69 t60
s69 t10
s69 t50
s69 t110
s69 t74
s69 t197
s69 t24
s69 t52
s69 t104
s69 t124
s69 t152
s69 t7
s69 t92
s43 t13
s43 t42
s43 t75
s43 t78
s43 t114
s43 t182
s43 t10
s43 t50
s43 t110
s43 t74
s43 t197
s43 t24
s43 t152
s43 t7
s43 t92
s4 t60
s4 t114
s4 t182
s4 t110
s4 t24
s4 t52
s4 t104
s4 t124
s4 t92
s149 t182
s149 t10
s149 t50
s149 t74
s149 t52
s149 t104
s149 t124
s149 t92
s149 t94
s145 t183
s145 t114
s145 t52
s145 t152
s145 t92
s145 t94
s145 t96
s124 t50
s124 t197
s124 t7
s124 t94
s172 t53
s172 t75
s172 t60
s172 t50
s172 t110
s172 t52
s172 t124
s172 t92
s172 t94
s172 t96
s172 t169
s172 t2
s130 t152
s130 t94
s130 t169
s130 t2
s146 t114
s146 t104
s146 t152
s146 t7
s146 t96
s146 t169
s146 t2
s146 t19
s40 t104
s40 t7
s40 t192
s184 t169
s98 t42
s98 t78
s98 t74
s98 t197
s98 t52
s98 t124
s98 t7
s98 t96
s98 t169
s98 t2
s98 t19
s98 t192
s98 t43
s197 t74
s197 t197
s197 t24
s197 t152
s197 t7
s197 t19
s197 t43
s97 t24
s97 t19
s97 t43
s116 t174
s175 t24
s175 t94
s175 t43
s175 t112
s175 t174
s175 t14
s194 t112
s194 t119
s64 t119
s64 t49
s64 t1
s173 t192
s173 t49
s173 t1
s173 t21
s169 t119
s169 t49
s169 t1
s169 t62
s86 t112
s86 t14
s86 t49
s86 t1
s86 t21
s18 t174
s18 t14
s18 t1
s18 t62
s38 t1
s38 t21
s38 t87
s38 t165
s38 t147
s156 t87
s156 t165
s83 t14
s83 t119
s83 t1
s83 t62
s83 t165
s83 t147
s120 t21
s120 t62
s120 t87
s120 t147
s120 t158
s120 t148
s11 t62
s11 t165
s11 t147
s11 t158
s58 t49
s58 t1
s58 t21
s58 t62
s58 t87
s58 t165
s58 t158
s26 t14
s26 t21
s26 t158
s26 t148
s26 t82
s185 t119
s185 t49
s185 t1
s185 t21
s185 t62
s185 t147
s185 t158
s185 t82
s190 t158
s190 t148
s190 t82
s190 t34
s190 t73
s190 t45
s190 t70
s37 t87
s37 t34
s37 t45
s37 t70
s160 t21
s160 t87
s160 t165
s160 t34
s160 t73
s160 t3
s160 t70
s118 t34
s118 t3
s118 t45
s118 t70
s118 t140
s139 t148
s139 t46
s139 t34
s139 t3
s139 t140
s71 t21
s71 t62
s71 t87
s71 t147
s71 t148
s71 t82
s71 t3
s71 t45
s71 t140
s71 t181
s71 t103
s151 t34
s151 t73
s151 t70
s151 t140
s151 t181
s90 t46
s90 t73
s90 t3
s90 t70
s90 t140
s90 t181
s90 t138
s88 t82
s88 t46
s88 t34
s88 t73
s88 t3
s88 t45
s88 t140
s88 t181
s88 t103
s88 t138
s88 t135
s163 t73
s163 t3
s163 t45
s163 t70
s163 t140
s163 t103
s128 t45
s128 t181
s128 t135
s128 t15
s168 t3
s168 t45
s168 t70
s168 t140
s168 t103
s168 t138
s168 t135
s168 t15
s168 t185
s143 t73
s143 t45
s143 t70
s143 t138
s143 t15
s143 t128
s102 t15
s102 t185
s102 t23
s119 t140
s119 t185
s119 t23
s126 t23
s100 t181
s1 t15
s1 t185
s1 t128
s1 t23
s1 t89
s187 t128
s187 t23
s187 t89
s110 t15
s110 t23
s110 t89
s56 t103
s56 t15
s56 t185
s56 t128
s56 t89
s177 t89
s105 t103
s105 t138
s105 t185
s105 t23
s28 t135
s28 t128
s24 t128
s188 t128
s89 t185
